year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2019,Young, Alex,622065,D-backs,ARI,L,81.5,266,1325,8.179012345679013,0.20075471698113206,CUKC,Curveball,46.6,-51.9,-5.3,-10,2.4,7.4,-5,-68,0.13138686131386862,0.06934306569343066
2019,Miley, Wade,489119,Astros,HOU,L,75.6,266,2968,18.320987654320987,0.08962264150943396,CUKC,Curveball,62.6,-60.4,2.3,4,7.7,8.9,-1.2,-14,0.6715328467153284,0.38321167883211676
2019,Young, Alex,622065,D-backs,ARI,L,84.5,266,1325,8.179012345679013,0.20075471698113206,CH,Changeup,36,-31.1,4.9,16,14.8,-13.1,1.7,13,0.9409722222222222,0.7638888888888888
2019,Alcantara, Sandy,645261,Marlins,MIA,R,82,266,3091,19.080246913580247,0.08605629246198641,CUKC,Curveball,47.5,-51,-3.5,-7,5.5,7.3,-1.8,-25,0.20437956204379562,0.29927007299270075
2019,Magill, Matt,543483,Mariners,SEA,R,85.9,266,885,5.462962962962963,0.30056497175141245,CUKC,Curveball,43.8,-46.6,-2.8,-6,3.4,4.7,-1.4,-29,0.2773722627737226,0.3613138686131387
2019,López, Reynaldo,625643,White Sox,CWS,R,78.3,265,3163,19.645962732919255,0.08378122036041732,CUKC,Curveball,49,-55.6,-6.7,-12,3.4,8.4,-5.1,-60,0.07664233576642336,0.06204379562043796
2019,Velázquez, Hector,584171,Red Sox,BOS,R,91.1,264,981,6.055555555555555,0.2691131498470948,SIFT,Sinker,21.6,-23.3,-1.7,-7,14.6,-14.2,0.4,3,0.30337078651685395,0.5880149812734082
2019,Harvey, Matt,518774,Angels,LAA,R,87.2,264,999,6.166666666666667,0.26426426426426425,SL,Slider,31.2,-34.1,-2.9,-8,2.3,3.8,-1.5,-41,0.17261904761904762,0.32142857142857145
2019,Glasnow, Tyler,607192,Rays,TB,R,83.5,264,903,5.574074074074074,0.292358803986711,CUKC,Curveball,56.1,-50.8,5.3,10,5.6,6.1,-0.6,-9,0.8832116788321168,0.4416058394160584
2019,Allen, Cody,592102,Angels,LAA,R,92.2,264,491,3.0308641975308643,0.5376782077393075,FF,4-Seamer,13.3,-16.3,3,18,10.8,-7.2,3.5,49,0.9836065573770492,0.8758782201405152
2019,Soto, Gregory,642397,Tigers,DET,L,84.9,264,1110,6.894409937888199,0.23783783783783785,SL,Slider,34.6,-35.8,-1.2,-3,3.7,4.9,-1.1,-23,0.35119047619047616,0.4107142857142857
2019,Hendricks, Kyle,543294,Cubs,CHC,R,71.4,263,2698,16.65432098765432,0.09747961452928094,CUKC,Curveball,68,-66.5,1.5,2,15.7,11.9,3.8,32,0.5912408759124088,0.864963503649635
2019,Gray, Jon,592351,Rockies,COL,R,78.6,263,2373,14.648148148148149,0.11083017277707544,CUKC,Curveball,52,-55.2,-3.2,-6,10.1,8.3,1.9,23,0.23357664233576642,0.718978102189781
2019,Arrieta, Jake,453562,Phillies,PHI,R,89.7,263,2192,13.530864197530864,0.11998175182481752,SL,Slider,26,-30.9,-4.9,-16,2.9,3.1,-0.2,-7,0.05654761904761905,0.49702380952380953
2019,Morin, Mike,573046,Phillies,PHI,R,72.6,263,724,4.469135802469136,0.3632596685082873,CH,Changeup,37.7,-39.2,-1.6,-4,3.8,-6.1,-2.3,-38,0.3055555555555556,0.18055555555555555
2019,Sadler, Casey,594987,Dodgers,LAD,R,93.4,263,696,4.296296296296297,0.37787356321839083,SIFT,Sinker,23.8,-22.2,1.6,7,15.9,-14.9,1,6,0.7378277153558053,0.6928838951310862
2019,Wendelken, J.B.,605525,Athletics,OAK,R,94.8,263,514,3.1728395061728394,0.5116731517509727,FF,4-Seamer,15.1,-15.4,0.3,2,6.1,-8.1,-2,-25,0.5831381733021077,0.2716627634660422
2019,Warren, Adam,476589,Padres,SD,R,85.5,262,555,3.425925925925926,0.4720720720720721,SL,Slider,33.9,-35.9,-2.1,-6,5.7,4.7,1,20,0.25595238095238093,0.6726190476190477
2019,Gallen, Zac,668678,D-backs,ARI,R,79.2,262,1387,8.561728395061728,0.18889689978370583,CUKC,Curveball,54.4,-54.2,0.2,0,9.1,9.6,-0.5,-5,0.48175182481751827,0.4562043795620438
2019,García, Luis,472610,Angels,LAA,R,96.8,261,1053,6.5,0.24786324786324787,SIFT,Sinker,18.7,-18.8,-0.1,0,13.5,-14.3,-0.8,-5,0.5093632958801498,0.33707865168539325
2019,Minter, A.J.,621345,Braves,ATL,L,91.5,261,588,3.6296296296296298,0.44387755102040816,FC,Cutter,25.2,-24.9,-0.2,-1,3.3,1.8,1.5,85,0.4375,0.7578125
2019,Littell, Zack,641793,Twins,MIN,R,86.4,261,551,3.4012345679012346,0.47368421052631576,SL,Slider,31.5,-34,-2.5,-7,0.9,3.8,-2.9,-76,0.22023809523809523,0.15773809523809523
2019,Rainey, Tanner,663432,Nationals,WSH,R,87.2,261,900,5.555555555555555,0.29,SL,Slider,39,-33.7,5.3,16,4.5,3.8,0.7,19,0.9434523809523809,0.6220238095238095
2019,Weaver, Luke,596133,D-backs,ARI,R,84.5,261,1053,6.5,0.24786324786324787,CH,Changeup,32,-31.8,0.2,1,11.4,-14,-2.6,-19,0.5416666666666666,0.14583333333333334
2019,Morin, Mike,573046,Phillies,PHI,R,91.1,261,724,4.469135802469136,0.36049723756906077,SIFT,Sinker,21.7,-22.8,-1.1,-5,14.9,-14.1,0.8,6,0.38202247191011235,0.651685393258427
2019,Chen, Wei-Yin,612672,Marlins,MIA,L,85.8,261,1151,7.104938271604938,0.22675933970460468,SL,Slider,30.6,-35.1,-4.6,-13,5.4,4.2,1.2,28,0.07142857142857142,0.6934523809523809
2019,Sánchez, Aníbal,434671,Nationals,WSH,R,90.4,261,2690,16.604938271604937,0.09702602230483272,SIFT,Sinker,18.8,-23.9,-5.1,-21,11.9,-14.4,-2.5,-17,0.056179775280898875,0.11235955056179775
2019,Holland, Greg,518813,D-backs,ARI,R,84.3,260,599,3.697530864197531,0.4340567612687813,SL,Slider,38.9,-37.6,1.2,3,4.7,5,-0.4,-7,0.6428571428571429,0.4732142857142857
2019,Hartlieb, Geoff,664129,Pirates,PIT,R,96.4,260,651,4.018518518518518,0.39938556067588327,FF,4-Seamer,17.3,-13.9,-3.4,-25,6.6,-7.5,-0.9,-12,0.0702576112412178,0.3747072599531616
2019,Gant, John,607231,Cardinals,STL,R,95.9,260,1107,6.833333333333333,0.23486901535682023,FF,4-Seamer,13.2,-14.3,1.1,8,11,-7.7,3.3,43,0.7447306791569087,0.8548009367681498
2019,Rodón, Carlos,607074,White Sox,CWS,L,83.8,259,696,4.3229813664596275,0.37212643678160917,SL,Slider,41.5,-40.1,1.3,3,6.9,5.3,1.5,29,0.6547619047619048,0.7291666666666666
2019,Velasquez, Vince,592826,Phillies,PHI,R,83.1,259,2120,13.08641975308642,0.12216981132075472,CUKC,Curveball,50.3,-48.9,1.4,3,4.7,7.8,-3.1,-40,0.572992700729927,0.1897810218978102
2019,Chen, Wei-Yin,612672,Marlins,MIA,L,74.1,258,1151,7.104938271604938,0.22415291051259775,CUKC,Curveball,63,-62.5,0.5,1,7.8,10.9,-3.1,-28,0.5,0.1897810218978102
2019,Sampson, Adrian,592716,Rangers,TEX,R,87.4,258,2056,12.691358024691358,0.1254863813229572,CH,Changeup,28.6,-29.3,-0.7,-2,16,-13.9,2.1,15,0.4201388888888889,0.8055555555555556
2019,Cimber, Adam,643256,Guardians,CLE,R,75.4,257,797,4.919753086419753,0.3224592220828105,SL,Slider,46.2,-46,0.2,0,5.2,5.3,0,-1,0.5208333333333334,0.5267857142857143
2019,Fedde, Erick,607200,Nationals,WSH,R,79.2,255,1287,7.944444444444445,0.19813519813519814,CUKC,Curveball,49.9,-54,-4.1,-8,11.6,9.8,1.8,19,0.17883211678832117,0.708029197080292
2019,Civale, Aaron,650644,Guardians,CLE,R,87.9,255,863,5.327160493827161,0.2954808806488992,FC,Cutter,27.7,-28.6,0.9,3,5.5,2.1,3.4,160,0.6796875,0.9375
2019,Heaney, Andrew,571760,Angels,LAA,L,84.7,255,1689,10.425925925925926,0.15097690941385436,CH,Changeup,30.6,-32.5,-1.9,-6,17.2,-14.4,2.9,20,0.2777777777777778,0.8993055555555556
2019,Guerra, Junior,448855,Brewers,MIL,R,82.1,254,1392,8.592592592592593,0.1824712643678161,CUKC,Curveball,49.4,-50.6,-1.3,-2,7.2,7.9,-0.8,-10,0.38321167883211676,0.41605839416058393
2019,Robles, Hansel,570663,Angels,LAA,R,89.5,254,1159,7.154320987654321,0.2191544434857636,CH,Changeup,28.7,-29.2,-0.5,-2,13.9,-15.2,-1.2,-8,0.46875,0.2847222222222222
2019,Cease, Dylan,656302,White Sox,CWS,R,79.5,253,1364,8.472049689440993,0.18548387096774194,CUKC,Curveball,63.3,-54,9.3,17,6.1,7.7,-1.6,-20,0.9854014598540146,0.32116788321167883
2019,Archer, Chris,502042,Pirates,PIT,R,87.7,253,2098,12.950617283950617,0.12059103908484271,CH,Changeup,27.8,-28.9,-1.1,-4,12.3,-13.7,-1.4,-10,0.3680555555555556,0.2708333333333333
2019,Lorenzen, Michael,547179,Reds,CIN,R,87.4,253,1335,8.24074074074074,0.1895131086142322,CH,Changeup,27.1,-30.2,-3.1,-10,15.6,-14.1,1.5,11,0.1388888888888889,0.7326388888888888
2019,Houser, Adrian,605288,Brewers,MIL,R,80.6,252,1810,11.17283950617284,0.13922651933701657,CUKC,Curveball,58.3,-52.7,5.6,11,3.1,7.9,-4.8,-61,0.8978102189781022,0.09124087591240876
2019,Thorpe, Lewis,626929,Twins,MIN,L,91.2,252,492,3.037037037037037,0.5121951219512195,FF,4-Seamer,16.3,-16.6,0.3,2,7.6,-7,0.7,10,0.5831381733021077,0.5573770491803278
2019,Godley, Zack,643327,Blue Jays,TOR,R,88.5,252,1548,9.555555555555555,0.16279069767441862,FC,Cutter,28.2,-28,-0.2,-1,0.8,2.2,-3,-139,0.4375,0.109375
2019,Clevinger, Mike,605182,Guardians,CLE,R,77.6,252,2090,12.901234567901234,0.12057416267942583,CUKC,Curveball,59.6,-56.4,3.1,6,8.6,10.3,-1.7,-17,0.7299270072992701,0.3102189781021898
2019,Musgrove, Joe,605397,Pirates,PIT,R,82.1,252,2657,16.401234567901234,0.0948438088069251,CUKC,Curveball,52.4,-52,0.5,1,6.9,5.9,0.9,16,0.5,0.5985401459854015
2019,Chacín, Jhoulys,468504,Red Sox,BOS,R,90,251,1945,12.006172839506172,0.12904884318766066,FF,4-Seamer,20.5,-18,-2.5,-14,7.1,-7.2,0,0,0.12412177985948478,0.4894613583138173
2019,Sale, Chris,519242,Red Sox,BOS,L,92.2,251,2466,15.222222222222221,0.10178426601784266,SIFT,Sinker,28.3,-24.3,4,16,19.6,-15.5,4.1,27,0.9138576779026217,1
2019,Cole, Gerrit,543037,Astros,HOU,R,88.6,250,3362,20.753086419753085,0.074360499702558,CH,Changeup,22.9,-28.2,-5.3,-19,15.3,-14.3,1,7,0.034722222222222224,0.6388888888888888
2019,Teheran, Julio,527054,Braves,ATL,R,83.6,249,3036,18.74074074074074,0.08201581027667984,CH,Changeup,31.7,-34.8,-3.1,-9,14.9,-15,-0.1,-1,0.1388888888888889,0.4618055555555556
2019,Strahm, Matt,621381,Padres,SD,L,84.3,249,1789,11.04320987654321,0.13918390162101732,CH,Changeup,35.5,-34.4,1.1,3,17.7,-15,2.7,18,0.6319444444444444,0.8784722222222222
2019,Canning, Griffin,656288,Angels,LAA,R,82,249,1552,9.580246913580247,0.16043814432989692,CUKC,Curveball,47.9,-51,-3.1,-6,9.3,7.4,1.9,25,0.24817518248175183,0.718978102189781
2019,Suero, Wander,593833,Nationals,WSH,R,87.5,249,1210,7.469135802469136,0.20578512396694215,CH,Changeup,29.8,-28.9,0.9,3,10.6,-13.8,-3.2,-23,0.6111111111111112,0.1111111111111111
2019,Duffy, Danny,518633,Royals,KC,L,83.8,249,2161,13.339506172839506,0.11522443313280889,CH,Changeup,27.5,-31.1,-3.7,-12,14.8,-13.4,1.3,10,0.09722222222222222,0.7013888888888888
2019,Ynoa, Gabriel,593679,Orioles,BAL,R,85.9,248,1815,11.203703703703704,0.13663911845730028,CH,Changeup,29.6,-32.6,-2.9,-9,17.3,-14.9,2.4,16,0.14930555555555555,0.84375
2019,Yamamoto, Jordan,657141,Marlins,MIA,R,85.9,248,1377,8.5,0.18010167029774873,FC,Cutter,33.3,-30.7,-2.7,-9,3.4,2.7,0.7,27,0.1640625,0.5859375
2019,Sabathia, CC,282332,Yankees,NYY,L,89.1,248,1729,10.67283950617284,0.1434355118565645,SIFT,Sinker,25.2,-23.9,1.2,5,13.3,-13.5,-0.2,-2,0.6891385767790262,0.4344569288389513
2019,Kelly, Joe,523260,Dodgers,LAD,R,97.5,247,894,5.518518518518518,0.27628635346756153,FF,4-Seamer,14.8,-14.1,-0.7,-5,9.5,-8.6,0.9,11,0.35362997658079626,0.5737704918032787
2019,Webb, Tyler,643778,Cardinals,STL,L,89.8,247,889,5.487654320987654,0.2778402699662542,SIFT,Sinker,18.6,-22,-3.3,-15,9.6,-13.1,-3.4,-26,0.16104868913857678,0.04119850187265917
2019,Leone, Dominic,608678,Cardinals,STL,R,94.3,247,682,4.209876543209877,0.3621700879765396,FF,4-Seamer,15.1,-15.4,0.4,2,5.7,-7.8,-2.1,-27,0.6135831381733021,0.25526932084309134
2019,Peralta, Wandy,593974,Giants,SF,L,87.5,246,657,4.055555555555555,0.3744292237442922,SL,Slider,32.3,-34.1,-1.8,-5,0.2,4.1,-3.9,-95,0.2767857142857143,0.11011904761904762
2019,Castro, Miguel,612434,Orioles,BAL,R,90.5,246,1232,7.604938271604938,0.19967532467532467,CH,Changeup,28.9,-27.7,1.1,4,18.7,-15.3,3.4,22,0.6319444444444444,0.9479166666666666
2019,Jeffress, Jeremy,502026,Brewers,MIL,R,94,245,877,5.41358024691358,0.27936145952109465,FF,4-Seamer,16.1,-15.5,-0.7,-4,7.2,-7.6,-0.4,-5,0.35362997658079626,0.4332552693208431
2019,Rodney, Fernando,407845,Nationals,WSH,R,83,245,881,5.438271604938271,0.27809307604994327,CH,Changeup,32.7,-31.8,0.8,3,15.1,-13.3,1.8,14,0.5972222222222222,0.7743055555555556
2019,Brice, Austin,592169,Marlins,MIA,R,93.1,245,779,4.808641975308642,0.31450577663671375,FF,4-Seamer,23.2,-21.2,-2.1,-10,13.9,-11.6,2.2,19,0.1522248243559719,0.747072599531616
2019,Gant, John,607231,Cardinals,STL,R,83.1,245,1107,6.833333333333333,0.22131887985546522,CH,Changeup,32.9,-31.3,1.6,5,12.2,-13,-0.8,-6,0.7013888888888888,0.3541666666666667
2019,Robles, Hansel,570663,Angels,LAA,R,89.1,245,1159,7.154320987654321,0.21138912855910266,SL,Slider,30.4,-31.9,-1.5,-5,0.1,3.7,-3.6,-97,0.30357142857142855,0.12202380952380952
2019,Hernandez, David,456696,Reds,CIN,R,85.9,244,787,4.8580246913580245,0.31003811944091486,FC,Cutter,32.5,-30.1,-2.4,-8,2.1,2.5,-0.5,-19,0.203125,0.359375
2019,Barría, Jaime,642545,Angels,LAA,R,83.2,244,1498,9.246913580246913,0.1628838451268358,CH,Changeup,30.9,-31.3,-0.5,-2,11.9,-13,-1.1,-9,0.46875,0.3194444444444444
2019,Bañuelos, Manny,544365,White Sox,CWS,L,91.4,244,948,5.888198757763975,0.25738396624472576,SIFT,Sinker,27.1,-23.8,3.3,14,17.3,-14.9,2.4,16,0.8801498127340824,0.9176029962546817
2019,Jeffress, Jeremy,502026,Brewers,MIL,R,81,244,877,5.41358024691358,0.2782212086659065,CUKC,Curveball,48.4,-51.6,-3.3,-6,9.4,8.9,0.4,5,0.22627737226277372,0.551094890510949
2019,Thornton, Trent,663423,Blue Jays,TOR,R,83.3,244,2759,17.030864197530864,0.0884378397970279,CH,Changeup,30.9,-34.2,-3.3,-10,8.2,-14.3,-6.1,-42,0.12152777777777778,0.03125
2019,Walden, Marcus,519393,Red Sox,BOS,R,94.1,243,1268,7.827160493827161,0.1916403785488959,FF,4-Seamer,19.6,-15.6,-4,-26,2.6,-7.8,-5.2,-66,0.0468384074941452,0.053864168618266976
2019,Sobotka, Chad,656977,Braves,ATL,R,84.8,243,564,3.4814814814814814,0.4308510638297872,SL,Slider,42.7,-37.5,5.2,14,11.5,4.7,6.8,144,0.9375,0.9494047619047619
2019,Richards, Trevor,670950,Rays,TB,R,85.2,243,2290,14.135802469135802,0.10611353711790393,FC,Cutter,32.3,-30.6,-1.7,-6,4.1,2.7,1.4,50,0.28125,0.734375
2019,Almonte, Yency,622075,Rockies,COL,R,85.8,243,608,3.753086419753086,0.3996710526315789,SL,Slider,37.5,-35.3,2.2,6,5.4,4.4,0.9,21,0.7589285714285714,0.6607142857142857
2019,Fulmer, Carson,608334,White Sox,CWS,R,93.6,243,556,3.453416149068323,0.4370503597122302,FF,4-Seamer,14.6,-16,1.4,9,7,-8,-1,-12,0.7985948477751756,0.3629976580796253
2019,Jurado, Ariel,642558,Rangers,TEX,R,85.3,242,2047,12.635802469135802,0.11822178798241328,CH,Changeup,27.7,-30.1,-2.4,-8,15.1,-13.2,1.9,15,0.20833333333333334,0.78125
2019,Margevicius, Nick,676606,Padres,SD,L,80.2,242,958,5.91358024691358,0.25260960334029225,SL,Slider,42,-42.8,-0.8,-2,3.8,8.7,-4.9,-57,0.38392857142857145,0.05654761904761905
2019,Tarpley, Stephen,605501,Yankees,NYY,L,81.4,241,525,3.240740740740741,0.45904761904761904,SL,Slider,37,-41.5,-4.5,-11,10.8,8.6,2.1,25,0.0744047619047619,0.7857142857142857
2019,Petit, Yusmeiro,433589,Athletics,OAK,R,85.4,241,1154,7.1234567901234565,0.20883882149046792,FC,Cutter,20.5,-28.5,8.1,28,1.4,2.1,-3.5,-166,1,0.0703125
2019,Bailey, Homer,456701,Athletics,OAK,R,78.3,241,2836,17.506172839506174,0.08497884344146686,CUKC,Curveball,53.6,-55.7,-2.1,-4,10.2,8.4,1.7,21,0.3284671532846715,0.6934306569343066
2019,Kline, Branden,571858,Orioles,BAL,R,86.6,241,708,4.37037037037037,0.3403954802259887,SL,Slider,32.8,-34.2,-1.4,-4,2.1,3.8,-1.7,-45,0.3244047619047619,0.3005952380952381
2019,Newberry, Jake,623470,Royals,KC,R,83.6,240,539,3.3271604938271606,0.4452690166975881,SL,Slider,41.4,-39.1,2.3,6,5.5,5.5,0,0,0.7708333333333334,0.5267857142857143
2019,Scherzer, Max,453286,Nationals,WSH,R,78.5,240,2770,17.098765432098766,0.08664259927797834,CUKC,Curveball,51.3,-54.4,-3.1,-6,10.8,11,-0.3,-3,0.24817518248175183,0.4854014598540146
2019,Sheffield, Justus,656954,Mariners,SEA,L,84.2,240,673,4.154320987654321,0.35661218424962854,SL,Slider,40.8,-38.6,2.2,6,4.4,6.6,-2.3,-34,0.7589285714285714,0.21428571428571427
2019,Vincent, Nick,543883,Phillies,PHI,R,86.9,240,751,4.635802469135802,0.3195739014647137,FC,Cutter,26,-29.7,3.7,12,2.9,2.5,0.3,13,0.9140625,0.5234375
2019,Workman, Brandon,519443,Red Sox,BOS,R,87,240,1244,7.679012345679013,0.19292604501607716,FC,Cutter,31.9,-26.6,-5.3,-20,4.3,2,2.4,121,0.0390625,0.859375
2019,Clevinger, Mike,605182,Guardians,CLE,R,87.1,239,2090,12.901234567901234,0.11435406698564593,CH,Changeup,24.3,-29.1,-4.8,-17,11.6,-14,-2.3,-17,0.04861111111111111,0.18055555555555555
2019,Iglesias, Raisel,628452,Reds,CIN,R,89,239,1133,6.993827160493828,0.21094439541041482,CH,Changeup,31.4,-28.9,2.5,9,16.3,-14.8,1.5,10,0.7777777777777778,0.7326388888888888
2019,Senzatela, Antonio,622608,Rockies,COL,R,78.8,238,2237,13.808641975308642,0.10639248994188645,CUKC,Curveball,49.7,-54.8,-5.1,-9,5.7,7.6,-1.9,-24,0.14233576642335766,0.291970802919708
2019,Martin, Brett,656685,Rangers,TEX,L,93.6,238,1022,6.308641975308642,0.2328767123287671,SIFT,Sinker,21.2,-20.8,0.4,2,11.2,-14.1,-2.9,-21,0.5955056179775281,0.07865168539325842
2019,Blevins, Jerry,460283,Braves,ATL,L,88.8,238,558,3.4444444444444446,0.4265232974910394,FF,4-Seamer,19.7,-18.8,-0.9,-5,8.3,-7.6,0.7,9,0.33021077283372363,0.5573770491803278
2019,Paddack, Chris,663978,Padres,SD,R,76.1,238,2280,14.074074074074074,0.10438596491228071,CUKC,Curveball,60.7,-59.3,1.4,2,6.2,9.7,-3.5,-36,0.572992700729927,0.1678832116788321
2019,Boxberger, Brad,502202,Royals,KC,R,90,238,487,3.006172839506173,0.4887063655030801,FF,4-Seamer,20.1,-18.7,-1.4,-8,5.5,-7.7,-2.2,-29,0.2459016393442623,0.2388758782201405
2019,Leone, Dominic,608678,Cardinals,STL,R,89.7,238,682,4.209876543209877,0.3489736070381232,FC,Cutter,28,-25.9,-2.1,-8,3.8,1.7,2,118,0.2265625,0.8046875
2019,Carrasco, Carlos,471911,Guardians,CLE,R,87.8,237,1274,7.864197530864198,0.18602825745682888,CH,Changeup,34.5,-29.1,5.4,19,10,-14.3,-4.4,-31,0.9583333333333334,0.0625
2019,Law, Derek,571882,Blue Jays,TOR,R,76.8,237,1194,7.37037037037037,0.1984924623115578,CUKC,Curveball,57.4,-58.1,-0.7,-1,3.6,8.4,-4.9,-58,0.4233576642335766,0.08029197080291971
2019,Stewart, Brock,592779,Blue Jays,TOR,R,91.5,237,486,3,0.4876543209876543,SIFT,Sinker,19.2,-24.6,-5.4,-22,12.8,-15.3,-2.4,-16,0.0299625468164794,0.11610486891385768
2019,Bass, Anthony,542914,Mariners,SEA,R,87.3,237,738,4.555555555555555,0.32113821138211385,SL,Slider,35.4,-33.6,1.8,5,5.4,3.9,1.5,40,0.7172619047619048,0.7291666666666666
2019,Germán, Domingo,593334,Yankees,NYY,R,94,236,2247,13.87037037037037,0.105028927458834,SIFT,Sinker,22.5,-22.2,0.3,2,17.5,-15.2,2.3,15,0.5730337078651685,0.9101123595505618
2019,Leake, Mike,502190,D-backs,ARI,R,79.3,235,2975,18.364197530864196,0.07899159663865546,CUKC,Curveball,47.4,-50,-2.6,-5,14.6,12.4,2.2,18,0.30656934306569344,0.7664233576642335
2019,Ross, Joe,605452,Nationals,WSH,R,88,235,1138,7.0246913580246915,0.20650263620386644,SL,Slider,29.7,-31.9,-2.2,-7,2,3.3,-1.3,-40,0.25,0.36607142857142855
2019,Elías, Roenis,606273,Nationals,WSH,L,86.6,235,847,5.228395061728395,0.27744982290436837,CH,Changeup,29.3,-31,-1.7,-5,18.1,-13.9,4.2,30,0.2881944444444444,0.9826388888888888
2019,Pérez, Oliver,424144,Guardians,CLE,L,91.8,235,653,4.030864197530864,0.35987748851454826,SIFT,Sinker,26,-24.5,1.6,6,18.2,-15.4,2.8,18,0.7378277153558053,0.947565543071161
2019,Bieber, Shane,669456,Guardians,CLE,R,87.6,234,3332,20.567901234567902,0.0702280912364946,CH,Changeup,28.4,-28.8,-0.5,-2,15.7,-14.2,1.5,11,0.46875,0.7326388888888888
2019,Newcomb, Sean,656794,Braves,ATL,L,78.8,233,1181,7.290123456790123,0.19729043183742592,CUKC,Curveball,65.2,-55.7,9.5,17,8.7,6.7,2,30,0.9927007299270073,0.7372262773722628
2019,Anderson, Chase,502624,Brewers,MIL,R,77.8,233,2392,14.765432098765432,0.09740802675585285,CUKC,Curveball,61.3,-56.8,4.6,8,7.5,9.1,-1.6,-18,0.8394160583941606,0.32116788321167883
2019,Pressly, Ryan,519151,Astros,HOU,R,90.2,233,837,5.166666666666667,0.27837514934289126,SL,Slider,32,-30.8,1.2,4,5.2,3.1,2.1,68,0.6428571428571429,0.7857142857142857
2019,Parsons, Wes,641149,Rockies,COL,R,93.3,233,637,3.932098765432099,0.36577708006279436,SIFT,Sinker,21.6,-21.9,-0.3,-1,14.9,-14.7,0.2,1,0.4756554307116105,0.5355805243445693
2019,Straily, Dan,573185,Orioles,BAL,R,84,233,966,5.962962962962963,0.2412008281573499,CH,Changeup,36.3,-31.1,5.2,17,12,-13.2,-1.2,-9,0.9513888888888888,0.2847222222222222
2019,Beede, Tyler,595881,Giants,SF,R,86.3,232,2028,12.518518518518519,0.11439842209072978,SL,Slider,34.6,-34.9,-0.3,-1,1.4,4.3,-2.9,-68,0.46726190476190477,0.15773809523809523
2019,James, Josh,657624,Astros,HOU,R,84.5,232,1142,7.049382716049383,0.2031523642732049,SL,Slider,43.1,-37.7,5.4,14,13,5.6,7.3,130,0.9494047619047619,0.9613095238095238
2019,Urías, Julio,628711,Dodgers,LAD,L,84.6,232,1344,8.296296296296296,0.17261904761904762,SL,Slider,37.9,-38.5,-0.6,-2,5.7,5.1,0.6,12,0.43154761904761907,0.6071428571428571
2019,Martinez, Carlos,593372,Cardinals,STL,R,96.6,232,779,4.808641975308642,0.29781771501925547,FF,4-Seamer,17.4,-15.6,-1.8,-11,9.3,-9.6,-0.3,-3,0.19437939110070257,0.4496487119437939
2019,Zimmermann, Jordan,519455,Tigers,DET,R,90.3,232,1866,11.590062111801242,0.12433011789924973,SIFT,Sinker,25.4,-24.3,1.2,5,12.8,-14.5,-1.8,-12,0.6891385767790262,0.1760299625468165
2019,Rodríguez, Dereck,605446,Giants,SF,R,86.6,232,1668,10.296296296296296,0.13908872901678657,FC,Cutter,28.7,-28.6,-0.1,0,3,2.2,0.7,34,0.4765625,0.5859375
2019,Lyles, Jordan,543475,Brewers,MIL,R,87.5,231,2456,15.160493827160494,0.09405537459283388,SL,Slider,29.9,-32.6,-2.7,-8,4.4,3.3,1.1,34,0.19940476190476192,0.6845238095238095
2019,Lamet, Dinelson,659275,Padres,SD,R,96.3,231,1233,7.611111111111111,0.1873479318734793,SIFT,Sinker,16,-20.3,-4.3,-21,13.3,-15,-1.6,-11,0.08614232209737828,0.19101123595505617
2019,Parsons, Wes,641149,Rockies,COL,R,85.9,231,637,3.932098765432099,0.3626373626373626,SL,Slider,38,-35.3,2.7,8,2.9,4.6,-1.6,-36,0.8095238095238095,0.30952380952380953
2019,Dyson, Sam,473879,Twins,MIN,R,91.1,231,848,5.234567901234568,0.27240566037735847,FC,Cutter,26.5,-26.4,-0.1,-1,0.9,1.7,-0.8,-46,0.4765625,0.3125
2019,García, Luis,472610,Angels,LAA,R,97.1,231,1053,6.5,0.21937321937321938,FF,4-Seamer,15.5,-13.1,-2.4,-18,8.7,-7.1,1.6,23,0.13817330210772832,0.6557377049180327
2019,Samardzija, Jeff,502188,Giants,SF,R,82.3,230,3006,18.555555555555557,0.07651363938789088,FS,Splitter,30.8,-36,-5.2,-14,8,-9.4,-1.4,-15,0.12903225806451613,0.22580645161290322
2019,Olson, Tyler,621397,Guardians,CLE,L,87,230,543,3.3518518518518516,0.42357274401473294,FF,4-Seamer,30.6,-23,-7.7,-33,0.2,-6.7,-7,-104,0.00702576112412178,0.0117096018735363
2019,McKay, Brendan,656713,Rays,TB,L,81.7,230,878,5.419753086419753,0.2619589977220957,CUKC,Curveball,49.8,-51.4,-1.6,-3,8.3,8,0.3,3,0.3795620437956204,0.5401459854014599
2019,Stripling, Ross,548389,Dodgers,LAD,R,86.3,230,1445,8.919753086419753,0.15916955017301038,SL,Slider,31.3,-34.8,-3.5,-10,4.9,4.2,0.7,16,0.11904761904761904,0.6220238095238095
